Scenario,Ticker,MeanNetPnL,MedianNetPnL,Trades,Dates,NonFlatHit,Suite
sp600_long,CTS,-0.0007019119505913222,0.0,6,18,0.5,QQQ
sp600_long,JBLU,-0.0007314193719255113,0.0,6,18,0.3333333333333333,QQQ
sp600_long,TDW,-0.0007555785606180055,0.0,3,18,0.3333333333333333,QQQ
sp600_long,CHCO,-0.0008053181968296611,0.0,4,18,0.25,QQQ
sp600_long,SXI,-0.0008120037024976112,0.0,2,18,0.5,QQQ
sp600_long,CEVA,-0.0008167146940336888,0.0011369375193224,15,18,0.6,QQQ
sp600_long,PRGS,-0.0008240919707833445,-0.0,11,18,0.36363636363636365,QQQ
sp600_long,TNC,-0.0008358838197916167,0.0,2,18,0.0,QQQ
sp600_long,IPAR,-0.0009036212228068388,0.0,2,18,0.0,QQQ
sp600_long,LTC,-0.0009191818963290668,0.0,7,18,0.42857142857142855,QQQ
sp600_long,HWKN,-0.0009216030305402444,0.0,3,18,0.3333333333333333,QQQ
sp600_long,RAMP,-0.0009721472922924716,0.00122801732170585,17,18,0.5882352941176471,QQQ
sp600_long,ITGR,-0.000986144501538039,-0.0015742318230676001,14,18,0.35714285714285715,QQQ
sp600_long,PBH,-0.0010265354965455777,0.0,9,18,0.4444444444444444,QQQ
sp600_long,AKR,-0.0012208425171557778,-0.0,9,18,0.3333333333333333,QQQ
sp600_long,EPC,-0.001351742900501173,0.0,13,18,0.46153846153846156,QQQ
sp600_long,UHT,-0.0013693578249660224,0.0,7,18,0.5714285714285714,QQQ
sp600_long,BFS,-0.0014458012526760333,0.0,4,18,0.25,QQQ
sp600_long,POWL,-0.0014940547858502608,0.0,3,18,0.3333333333333333,QQQ
sp600_long,STRL,-0.0014958164883129388,0.0,1,18,0.0,QQQ
sp600_long,DVAX,-0.00149871307629615,-0.0,3,18,0.3333333333333333,QQQ
sp600_long,CCOI,-0.0015007197522789938,0.0,8,18,0.5,QQQ
sp600_long,TR,-0.0015704347845628944,0.0,9,18,0.3333333333333333,QQQ
sp600_long,BLFS,-0.0015711943526099388,0.0,3,18,0.3333333333333333,QQQ
sp600_long,MGEE,-0.0016274310967637612,-0.0,4,18,0.25,QQQ
sp600_long,DGII,-0.0017893204956841832,0.0,6,18,0.5,QQQ
sp600_long,HIW,-0.0018073601911879498,0.0,16,18,0.5,QQQ
sp600_long,LNC,-0.0018195726829023497,-0.0031855580735899,17,18,0.4117647058823529,QQQ
sp600_long,STC,-0.0019029496413449946,0.0,9,18,0.5555555555555556,QQQ
sp600_long,VRE,-0.0019601381515007943,-0.00213544467408175,16,18,0.375,QQQ
sp600_long,HL,-0.0019958685848222393,0.0,3,18,0.6666666666666666,QQQ
sp600_long,TBBK,-0.0020942196186263555,0.0,12,18,0.5833333333333334,QQQ
sp600_long,RGR,-0.0021154372878383777,0.0,13,18,0.46153846153846156,QQQ
sp600_long,AWR,-0.0021807524433131832,-0.0048748090609156,17,18,0.35294117647058826,QQQ
sp600_long,CSGS,-0.0022077839466575723,0.0,15,18,0.4666666666666667,QQQ
sp600_long,MDU,-0.0022102583061446228,-0.0007406973919428,11,18,0.18181818181818182,QQQ
sp600_long,IAC,-0.002278240788140989,-0.00133897032020185,17,18,0.47058823529411764,QQQ
sp600_long,NHC,-0.0023281535713570553,0.0,3,18,0.0,QQQ
sp600_long,OSIS,-0.0024944365240265557,0.0,13,18,0.46153846153846156,QQQ
sp600_long,CALM,-0.0025009787037602385,0.0,11,18,0.6363636363636364,QQQ
sp600_long,IOSP,-0.002533991435711106,0.0,9,18,0.3333333333333333,QQQ
sp600_long,CORT,-0.0025347508650269725,0.0,8,18,0.375,QQQ
sp600_long,CRK,-0.0027543810091688724,0.0,8,18,0.625,QQQ
sp600_long,PLXS,-0.0029168149149827165,-0.0003742929165129,11,18,0.2727272727272727,QQQ
sp600_long,ELME,-0.002937980756520311,-0.00153141546042045,17,18,0.47058823529411764,QQQ
sp600_long,PDFS,-0.0029390819811636105,0.0022722636941448,15,18,0.6,QQQ
sp600_long,VYX,-0.002973709854831972,-0.00165654673862285,17,18,0.4117647058823529,QQQ
sp600_long,SHOO,-0.003025755714288472,0.0,14,18,0.42857142857142855,QQQ
sp600_long,HNI,-0.0030269048003487946,0.0,1,18,0.0,QQQ
sp600_long,INVA,-0.003059649139104061,0.0,10,18,0.3,QQQ
sp600_long,SIG,-0.0031014505796864334,0.0,4,18,0.5,QQQ
sp600_long,CSR,-0.0031609874634647393,-0.00430463317378755,15,18,0.3333333333333333,QQQ
sp600_long,CASH,-0.0032144229470137055,0.0,8,18,0.5,QQQ
sp600_long,ETD,-0.0032485650567953164,0.0,5,18,0.4,QQQ
sp600_long,RDNT,-0.0032722882324324166,0.0,3,18,0.3333333333333333,QQQ
sp600_long,KFY,-0.003367015685793422,0.0,11,18,0.6363636363636364,QQQ
sp600_long,ANIP,-0.0033762922268941,0.0,9,18,0.4444444444444444,QQQ
sp600_long,MCRI,-0.0034610015215991497,0.0,10,18,0.5,QQQ
sp600_long,FIZZ,-0.0034788570703979662,0.0,9,18,0.3333333333333333,QQQ
sp600_long,LXP,-0.003578059694804183,0.0,12,18,0.5,QQQ
sp600_long,ARCB,-0.003654140276627761,0.0,10,18,0.5,QQQ
sp600_long,SAFT,-0.003657021725390955,0.0,6,18,0.3333333333333333,QQQ
sp600_long,HMN,-0.00368524690120315,0.00010976079846615,17,18,0.5882352941176471,QQQ
sp600_long,THS,-0.003727128417314906,0.0,9,18,0.3333333333333333,QQQ
sp600_long,LNN,-0.0037338388370620162,0.0,11,18,0.45454545454545453,QQQ
sp600_long,MMSI,-0.0037858968384853445,0.0,13,18,0.46153846153846156,QQQ
sp600_long,GTY,-0.0037882691884883555,-0.0031821728493398004,13,18,0.15384615384615385,QQQ
sp600_long,RHI,-0.0038485191577785163,-0.0016251215583535,16,18,0.375,QQQ
sp600_long,MATW,-0.00390910781206985,0.0,9,18,0.3333333333333333,QQQ
sp600_long,WLY,-0.003970208097904539,-0.0039828749633493005,18,18,0.3333333333333333,QQQ
sp600_long,MCY,-0.003989296598104212,0.0,8,18,0.375,QQQ
sp600_long,MAC,-0.004051392364005899,-0.0,11,18,0.36363636363636365,QQQ
sp600_long,MGPI,-0.0040514061244605395,-0.00206011032501445,17,18,0.47058823529411764,QQQ
sp600_long,TFX,-0.0040689077205850275,-0.008266368301719,18,18,0.3888888888888889,QQQ
sp600_long,TRMK,-0.004110403064146529,0.0,11,18,0.5454545454545454,QQQ
sp600_long,FSS,-0.0041903984082518,0.0,10,18,0.4,QQQ
sp600_long,NSIT,-0.004221015767754972,0.0,1,18,0.0,QQQ
sp600_long,NWN,-0.004315482451620333,0.0,13,18,0.46153846153846156,QQQ
sp600_long,QDEL,-0.004318568292386412,0.00068970662210025,15,18,0.6,QQQ
sp600_long,NWBI,-0.004393532636001061,0.0,11,18,0.5454545454545454,QQQ
sp600_long,FBP,-0.004459058203392677,-0.0,6,18,0.3333333333333333,QQQ
sp600_long,BDN,-0.004530586990832861,0.0,15,18,0.5333333333333333,QQQ
sp600_long,ABM,-0.004557722607825556,-0.0021237578902324502,15,18,0.4,QQQ
sp600_long,JJSF,-0.004572197491132756,-0.0,10,18,0.3,QQQ
sp600_long,GNW,-0.004739379866849528,-0.0039867358354557,17,18,0.29411764705882354,QQQ
sp600_long,FUL,-0.004749542024943478,-0.0019677056057101003,18,18,0.5,QQQ
sp600_long,JBSS,-0.004770224113575761,0.0,7,18,0.14285714285714285,QQQ
sp600_long,UTL,-0.004797408954557072,-0.00466954484704475,17,18,0.35294117647058826,QQQ
sp600_long,ACHC,-0.004822617158848735,0.00104117015771025,17,18,0.5882352941176471,QQQ
sp600_long,SKY,-0.004940990428061677,0.0,5,18,0.2,QQQ
sp600_long,SKT,-0.004954027727687416,-0.00232544097206025,13,18,0.23076923076923078,QQQ
sp600_long,GPI,-0.0049635556786679115,0.0,5,18,0.2,QQQ
sp600_long,SBSI,-0.0050401368132634,3.676571934340062e-05,17,18,0.5882352941176471,QQQ
sp600_long,DRH,-0.005145113561065828,0.0,12,18,0.5,QQQ
sp600_long,VECO,-0.005151116994021472,0.0,9,18,0.3333333333333333,QQQ
sp600_long,PRK,-0.005218026079976327,0.0,11,18,0.2727272727272727,QQQ
sp600_long,NEO,-0.005241630230696761,0.0,14,18,0.5,QQQ
sp600_long,HLX,-0.005274725868472989,-0.0,10,18,0.3,QQQ
sp600_long,CRVL,-0.005343989886757934,-0.0031789583647764998,13,18,0.23076923076923078,QQQ
sp600_long,KAI,-0.00539970764294855,-0.0023980792120976,12,18,0.25,QQQ
sp600_long,GBX,-0.005431211045388989,-0.0,12,18,0.3333333333333333,QQQ
sp600_long,WWW,-0.005439691853014895,0.0,10,18,0.5,QQQ
sp600_long,CPK,-0.005444358930210299,-0.0053025399782318,18,18,0.3888888888888889,QQQ
sp600_long,ANDE,-0.0054506682675489505,0.0,7,18,0.14285714285714285,QQQ
sp600_long,SKYW,-0.005636907388472483,0.0,6,18,0.3333333333333333,QQQ
sp600_long,LZB,-0.005665929623826816,-0.0,10,18,0.4,QQQ
sp600_long,CLB,-0.005823232013366234,-0.0,7,18,0.2857142857142857,QQQ
sp600_long,HSII,-0.0058460441209247,-0.0003896358464508,12,18,0.3333333333333333,QQQ
sp600_long,UFCS,-0.00585396064340155,0.0,9,18,0.3333333333333333,QQQ
sp600_long,PSMT,-0.005918266419168001,0.0,13,18,0.38461538461538464,QQQ
sp600_long,CRI,-0.005930938753659245,-0.00228882611045595,14,18,0.35714285714285715,QQQ
sp600_long,MRTN,-0.005958102249377256,-0.0005035454007361,13,18,0.3076923076923077,QQQ
sp600_long,PRSU,-0.0060316148146245165,0.0,6,18,0.16666666666666666,QQQ
sp600_long,GES,-0.00603703682578555,-0.0,10,18,0.5,QQQ
sp600_long,APOG,-0.006038630225024367,0.0,7,18,0.42857142857142855,QQQ
sp600_long,ABCB,-0.0060452782847993,0.0,14,18,0.5,QQQ
sp600_long,AGYS,-0.006068146555182245,0.0,14,18,0.5,QQQ
sp600_long,FBNC,-0.006080229814868055,-0.0006665412978365,17,18,0.47058823529411764,QQQ
sp600_long,BKE,-0.0061031997585536775,0.0,10,18,0.4,QQQ
sp600_long,PFBC,-0.0061624155603982236,0.0,8,18,0.375,QQQ
sp600_long,INVX,-0.0061787265589261335,-0.00181262109862715,16,18,0.4375,QQQ
sp600_long,SM,-0.0061796821728696836,-0.00083250056970015,15,18,0.4,QQQ
sp600_long,WKC,-0.006221717015382166,-0.00460977756572195,15,18,0.26666666666666666,QQQ
sp600_long,KWR,-0.0062277366736845224,0.0,2,18,0.0,QQQ
sp600_long,BANF,-0.006291352493793733,0.0,15,18,0.4666666666666667,QQQ
sp600_long,PTEN,-0.006318745784907555,-0.00084134200066095,16,18,0.4375,QQQ
sp600_long,AMN,-0.0063193129687092835,-0.0,16,18,0.5,QQQ
sp600_long,CNMD,-0.0063287907384872505,-0.0013039625931794,14,18,0.35714285714285715,QQQ
sp600_long,GFF,-0.006341818113639955,0.0,5,18,0.4,QQQ
sp600_long,BMI,-0.00645426241181655,0.0,12,18,0.5,QQQ
sp600_long,ALKS,-0.006470872707890923,-0.0,11,18,0.2727272727272727,QQQ
sp600_long,UNF,-0.006492436549855195,-0.0030949747965078505,16,18,0.375,QQQ
sp600_long,BXMT,-0.006493810286034383,-0.0003780582035721,12,18,0.3333333333333333,QQQ
sp600_long,AZZ,-0.00655408967402405,0.0,7,18,0.14285714285714285,QQQ
sp600_long,WOR,-0.006570260598950216,-0.0013581916402396,15,18,0.4,QQQ
sp600_long,BRC,-0.006605871127821645,-0.00058830053110105,12,18,0.4166666666666667,QQQ
sp600_long,JOE,-0.0066705723735001835,-0.0001534830079891,13,18,0.38461538461538464,QQQ
sp600_long,BOH,-0.006714547350300723,0.0,9,18,0.3333333333333333,QQQ
sp600_long,OII,-0.006758348481003611,-0.00221493636236265,12,18,0.16666666666666666,QQQ
sp600_long,NEOG,-0.0068381907533801994,-0.0012909943606727,16,18,0.4375,QQQ
sp600_long,MTRN,-0.006873481509517134,-0.0018748635552396,13,18,0.3076923076923077,QQQ
sp600_long,PRA,-0.006973370420934866,0.0,6,18,0.16666666666666666,QQQ
sp600_long,THRM,-0.007007296412092822,-0.00330836780737325,13,18,0.3076923076923077,QQQ
sp600_long,SCL,-0.007009145650333172,-0.0064664061551566,16,18,0.375,QQQ
sp600_long,AIN,-0.0070118317956958005,-0.0006099423993302,14,18,0.35714285714285715,QQQ
sp600_long,DY,-0.007151121785096933,0.0,9,18,0.4444444444444444,QQQ
sp600_long,DXC,-0.007376460563329989,-0.0023682203123914503,14,18,0.2857142857142857,QQQ
sp600_long,MTX,-0.007441063441851917,-0.00773710905019855,16,18,0.25,QQQ
sp600_long,LGND,-0.007529308755858939,0.0,14,18,0.42857142857142855,QQQ
sp600_long,IIIN,-0.007674289410633588,-0.006600276935185299,17,18,0.35294117647058826,QQQ
sp600_long,AIR,-0.007703959923466123,-0.00194636886823515,12,18,0.25,QQQ
sp600_long,ROG,-0.007730495688960855,-0.0022433463702162,18,18,0.4444444444444444,QQQ
sp600_long,FWRD,-0.007733150324587445,0.0058931275454787505,18,18,0.6111111111111112,QQQ
sp600_long,WERN,-0.007813718775180788,-0.0010158144389589,13,18,0.3076923076923077,QQQ
sp600_long,HOPE,-0.007850461736949888,0.0,14,18,0.5714285714285714,QQQ
sp600_long,BANC,-0.007862980644429201,0.0,13,18,0.38461538461538464,QQQ
sp600_long,GDEN,-0.007894471919004189,0.0,15,18,0.5333333333333333,QQQ
sp600_long,SCSC,-0.007896392296328488,0.0,12,18,0.4166666666666667,QQQ
sp600_long,WEN,-0.007919244382279911,0.0,11,18,0.36363636363636365,QQQ
sp600_long,NPO,-0.007921711211802527,-0.0,12,18,0.3333333333333333,QQQ
sp600_long,TMP,-0.007946027562865122,0.0,15,18,0.4666666666666667,QQQ
sp600_long,TDS,-0.00800063259552109,0.0,12,18,0.5,QQQ
sp600_long,ALG,-0.008017250046286579,-0.0017358874608794,16,18,0.3125,QQQ
sp600_long,MOG-A,-0.008031817240628479,0.0,5,18,0.2,QQQ
sp600_long,LCII,-0.008040928336875138,-0.0,9,18,0.2222222222222222,QQQ
sp600_long,ICUI,-0.008132845217275204,-0.0,4,18,0.25,QQQ
sp600_long,SAH,-0.008200099728932889,-0.0032009719482572,15,18,0.4,QQQ
sp600_long,RDN,-0.008226367122823194,-0.0108360640299885,18,18,0.2222222222222222,QQQ
sp600_long,ECPG,-0.00833069595978805,-0.0111894657242828,18,18,0.3333333333333333,QQQ
sp600_long,FORM,-0.008359646024647718,0.0,13,18,0.38461538461538464,QQQ
sp600_long,AZTA,-0.008367033127848244,0.0,14,18,0.42857142857142855,QQQ
sp600_long,MAN,-0.008412921756047749,-0.00694453219869225,17,18,0.23529411764705882,QQQ
sp600_long,WABC,-0.008452669321717123,-0.0013054692287338002,18,18,0.5,QQQ
sp600_long,PRG,-0.008532066381327483,-0.0033652956338816498,18,18,0.4444444444444444,QQQ
sp600_long,VSH,-0.008546503322883038,0.0010375633103302,17,18,0.5294117647058824,QQQ
sp600_long,FCF,-0.008632089557126488,-0.0039295205597996,17,18,0.4117647058823529,QQQ
sp600_long,RNST,-0.008638229613607393,-0.0080256985204809,18,18,0.4444444444444444,QQQ
sp600_long,SMP,-0.008820714208361667,-0.00668359072826575,16,18,0.375,QQQ
sp600_long,BWA,-0.008977461779992427,-0.004283739981237,17,18,0.35294117647058826,QQQ
sp600_long,OTTR,-0.009036814675089856,-0.0063763569493008,15,18,0.3333333333333333,QQQ
sp600_long,FELE,-0.009117219927883289,-0.0031817653422974,14,18,0.2857142857142857,QQQ
sp600_long,UCB,-0.009195150694247554,-0.0066398176588798995,17,18,0.4117647058823529,QQQ
sp600_long,LKFN,-0.009211996573105728,-0.0027829531769598998,18,18,0.4444444444444444,QQQ
sp600_long,PLUS,-0.009340450496672289,-0.0140525983040771,18,18,0.3333333333333333,QQQ
sp600_long,SEE,-0.00934947029097499,-0.0103380172710842,18,18,0.3333333333333333,QQQ
sp600_long,TGNA,-0.009409478200400622,-0.0105209228561994,18,18,0.2777777777777778,QQQ
sp600_long,FMC,-0.009511285742389804,-7.447830798145e-05,16,18,0.5,QQQ
sp600_long,KLIC,-0.009582227893954355,-0.00205259428125605,16,18,0.4375,QQQ
sp600_long,CAKE,-0.009657049688674662,-0.0090195421675313,15,18,0.3333333333333333,QQQ
sp600_long,BHE,-0.009661631596430138,0.0,10,18,0.4,QQQ
sp600_long,AMWD,-0.009724526643644128,0.0,12,18,0.4166666666666667,QQQ
sp600_long,TTMI,-0.009750516684409806,0.0,9,18,0.5555555555555556,QQQ
sp600_long,MHO,-0.009786136454170223,-0.00049989854240105,12,18,0.3333333333333333,QQQ
sp600_long,AUB,-0.009848413041180067,-0.00570801910649745,18,18,0.3888888888888889,QQQ
sp600_long,HLIT,-0.009849388351553738,-0.005783621352375401,16,18,0.375,QQQ
sp600_long,AX,-0.009900936373866595,0.0,13,18,0.38461538461538464,QQQ
sp600_long,ESE,-0.010026062231742877,-0.009615031823970749,13,18,0.23076923076923078,QQQ
sp600_long,USPH,-0.010103991476907378,-0.01020098254624195,18,18,0.3888888888888889,QQQ
sp600_long,MRCY,-0.010119101478360116,-0.0002852594926023,12,18,0.3333333333333333,QQQ
sp600_long,GIII,-0.010192854074732055,-0.00668138689395355,15,18,0.4,QQQ
sp600_long,ADAM,-0.01031785316757087,-0.0,16,18,0.5,QQQ
sp600_long,ZD,-0.010419906853239909,-0.0104066607194891,16,18,0.375,QQQ
sp600_long,RHP,-0.010438983990784084,-0.007641967090736,16,18,0.375,QQQ
sp600_long,BBT,-0.010478517877800478,0.0,16,18,0.5,QQQ
sp600_long,EPAC,-0.01052937955571641,-0.0076882093272535,14,18,0.35714285714285715,QQQ
sp600_long,PENN,-0.010571666573681462,0.0,13,18,0.46153846153846156,QQQ
sp600_long,SANM,-0.010593052261591024,-0.00767542036901595,18,18,0.3333333333333333,QQQ
sp600_long,TRST,-0.010626567616524923,-0.0023349907537283,12,18,0.16666666666666666,QQQ
sp600_long,FULT,-0.01067951069234915,-0.0049603330392306005,15,18,0.26666666666666666,QQQ
sp600_long,HUBG,-0.010679741788476345,-0.009892692265647651,18,18,0.3888888888888889,QQQ
sp600_long,AAP,-0.010694180065398488,-0.0076844864302959,18,18,0.4444444444444444,QQQ
sp600_long,NBTB,-0.010739730318024967,-0.00355095972308255,13,18,0.3076923076923077,QQQ
sp600_long,HFWA,-0.010740661258803554,-0.00157330171479635,17,18,0.4117647058823529,QQQ
sp600_long,BFH,-0.010770770602748093,0.0,9,18,0.2222222222222222,QQQ
sp600_long,CVBF,-0.0109094334284911,-0.00535843324824245,14,18,0.21428571428571427,QQQ
sp600_long,HAFC,-0.010914530870944912,-0.0031159154677302503,17,18,0.47058823529411764,QQQ
sp600_long,NPK,-0.010926543569034029,-0.00295354212130375,13,18,0.23076923076923078,QQQ
sp600_long,CATY,-0.010988658173879865,-0.00370354367748735,18,18,0.4444444444444444,QQQ
sp600_long,OMCL,-0.01105422046038105,0.0,12,18,0.5,QQQ
sp600_long,NTCT,-0.011060755370916277,-0.00574416440977205,16,18,0.375,QQQ
sp600_long,DLX,-0.011166999275726078,-0.00776111987293345,17,18,0.29411764705882354,QQQ
sp600_long,BCPC,-0.011231387015780272,-0.0119175521490441,17,18,0.23529411764705882,QQQ
sp600_long,WAFD,-0.011240892522773095,-0.00306878475115905,17,18,0.4117647058823529,QQQ
sp600_long,ABR,-0.011244690608742516,-0.007549562972622451,15,18,0.13333333333333333,QQQ
sp600_long,FFBC,-0.011286676250262206,-0.00941354462447605,18,18,0.3888888888888889,QQQ
sp600_long,VICR,-0.01134216674758025,-0.00093070867936105,14,18,0.35714285714285715,QQQ
sp600_long,ACIW,-0.011348290788862089,-0.00764010772498065,15,18,0.3333333333333333,QQQ
sp600_long,NX,-0.011351707549817956,0.0,12,18,0.4166666666666667,QQQ
sp600_long,WSFS,-0.011393576865400872,-0.00330066256645975,18,18,0.5,QQQ
sp600_long,EXTR,-0.011524572859110661,-0.0061004483193261,16,18,0.3125,QQQ
sp600_long,PATK,-0.011533939649154338,0.0,7,18,0.14285714285714285,QQQ
sp600_long,DXPE,-0.011541530419622545,-0.0053944257322216,12,18,0.25,QQQ
sp600_long,INDB,-0.011644134873231205,-0.00798448187167705,18,18,0.4444444444444444,QQQ
sp600_long,SHEN,-0.011653866837858911,-0.008499956029772101,16,18,0.25,QQQ
sp600_long,HCSG,-0.011779199916715478,-0.00835776579025505,17,18,0.29411764705882354,QQQ
sp600_long,SCHL,-0.01180441533984451,-0.00643722449390925,18,18,0.4444444444444444,QQQ
sp600_long,IART,-0.011805400956335761,-0.008597793927351549,17,18,0.4117647058823529,QQQ
sp600_long,VIAV,-0.011812807233628828,-0.0096245545787972,18,18,0.3333333333333333,QQQ
sp600_long,PFS,-0.01194712536241115,-0.0061444652776373,15,18,0.26666666666666666,QQQ
sp600_long,SFNC,-0.011956555307061183,-0.0108430956142661,17,18,0.29411764705882354,QQQ
sp600_long,RES,-0.012019985462567623,-0.00894291959715475,17,18,0.17647058823529413,QQQ
sp600_long,HTH,-0.012125111724709172,-0.0086604067233415,18,18,0.3888888888888889,QQQ
sp600_long,CBU,-0.012165088576098462,-0.00512594307882195,18,18,0.4444444444444444,QQQ
sp600_long,ROCK,-0.0122835184892422,-0.0028269909735469502,15,18,0.4,QQQ
sp600_long,MLKN,-0.012345274065564122,-0.0109206125137351,15,18,0.3333333333333333,QQQ
sp600_long,WGO,-0.012352285233195062,-0.0058739376448858,16,18,0.25,QQQ
sp600_long,BANR,-0.01241152571777365,-0.0079770093775315,18,18,0.2222222222222222,QQQ
sp600_long,KMT,-0.012505507260791422,-0.00872920382980805,17,18,0.17647058823529413,QQQ
sp600_long,MSEX,-0.012525897598582922,-0.0042791981969436,17,18,0.47058823529411764,QQQ
sp600_long,DCOM,-0.012595721291251817,-0.009487964540995951,18,18,0.4444444444444444,QQQ
sp600_long,CENT,-0.012655288521801152,-0.01145413148571465,16,18,0.3125,QQQ
sp600_long,SBCF,-0.012743942258627405,-0.0110451655595585,18,18,0.2777777777777778,QQQ
sp600_long,DIOD,-0.012922331466746923,-0.00167999130373,15,18,0.4,QQQ
sp600_long,PIPR,-0.013142507948556127,-0.0105802222110271,16,18,0.25,QQQ
sp600_long,CPF,-0.013427746529439323,0.0,8,18,0.125,QQQ
sp600_long,SCVL,-0.014106329139431752,0.0,5,18,0.0,QQQ
sp600_long,CFFN,-0.014146063343877956,-0.00621141212058745,17,18,0.35294117647058826,QQQ
sp600_long,PRAA,-0.014164628429542482,-0.0060970172869547,11,18,0.18181818181818182,QQQ
sp600_long,CBRL,-0.0142746016029889,-0.0108425421261822,17,18,0.47058823529411764,QQQ
sp600_long,MODG,-0.01437132920250234,-0.00565221195965745,18,18,0.4444444444444444,QQQ
sp600_long,HELE,-0.01542581727994721,-0.00382875924562235,17,18,0.29411764705882354,QQQ
sp600_long,HP,-0.01572331894443696,-0.013948766635641,16,18,0.3125,QQQ
sp600_long,FUN,-0.01615813619127327,-0.00919109276555615,16,18,0.375,QQQ
sp600_long,EGBN,-0.016263631563352428,-0.0145697953707776,18,18,0.2777777777777778,QQQ
sp600_long,MTH,-0.01684262924195763,-0.0054901227331102,14,18,0.2857142857142857,QQQ
sp600_long,PZZA,-0.017275026096995556,-0.010349946238976601,18,18,0.3333333333333333,QQQ
sp600_long,ABG,-0.0173228695681692,-0.01057390256236435,15,18,0.2,QQQ
sp600_long,AEIS,-0.0174255677866272,-0.0120380337624686,18,18,0.2222222222222222,QQQ
sp600_long,CVCO,-0.01770990243575644,-0.0009287786945098,13,18,0.3076923076923077,QQQ
sp600_long,SPXC,-0.017747510750646983,-0.00011242567579955,12,18,0.3333333333333333,QQQ
sp600_long,PLAB,-0.01777332297897205,-0.0057114887626211,13,18,0.3076923076923077,QQQ
sp600_long,CAL,-0.017821092472198045,-0.014922592030087202,12,18,0.16666666666666666,QQQ
sp600_long,RUSHA,-0.018063229279216973,-0.0079613144925906,14,18,0.21428571428571427,QQQ
sp600_long,AEO,-0.018097459947072316,-0.01675993647451365,16,18,0.3125,QQQ
sp600_long,NWL,-0.018699436506242804,-0.005827920896469101,13,18,0.23076923076923078,QQQ
sp600_long,TRN,-0.018734703243634937,-0.00842825717998995,18,18,0.3333333333333333,QQQ
sp600_long,CNXN,-0.018744396940498457,-0.00800847842923705,14,18,0.07142857142857142,QQQ
sp600_long,ACLS,-0.018863357399409544,0.0,12,18,0.3333333333333333,QQQ
sp600_long,MYGN,-0.019085445874656038,-0.0,5,18,0.0,QQQ
sp600_long,COHU,-0.019240796502222223,0.0,11,18,0.36363636363636365,QQQ
sp600_long,AXL,-0.019253802403043484,-0.0181122950928599,17,18,0.29411764705882354,QQQ
sp600_long,URBN,-0.019736617629224726,-0.00140766117610365,12,18,0.25,QQQ
sp600_long,KSS,-0.019872534563115867,-0.0015292122913271,13,18,0.3076923076923077,QQQ
sp600_long,DORM,-0.020165414501365646,-0.01509309929145295,17,18,0.23529411764705882,QQQ
sp600_long,SMTC,-0.020492386121947717,-0.0081730780770767,17,18,0.4117647058823529,QQQ
sp600_long,TILE,-0.020569912373118095,0.0,9,18,0.3333333333333333,QQQ
sp600_long,MNRO,-0.020871064939795177,-0.0095159881509464,13,18,0.0,QQQ
sp600_long,USNA,-0.02106936757835261,-0.0137675530472427,17,18,0.23529411764705882,QQQ
sp600_long,EAT,-0.021309696346070398,-0.01237789762052545,16,18,0.25,QQQ
sp600_long,ARWR,-0.02162151535104025,-0.01011498047317005,18,18,0.3333333333333333,QQQ
sp600_long,MD,-0.02190536726096488,-0.01024077669945955,14,18,0.2857142857142857,QQQ
sp600_long,NVRI,-0.022917548936010744,-0.0080488526560896,15,18,0.4,QQQ
sp600_long,VSAT,-0.025445733263185815,-0.018359736446110247,18,18,0.3888888888888889,QQQ
sp600_long,HZO,-0.025934647377770712,0.0,8,18,0.375,QQQ
sp600_long,UCTT,-0.026029542865343033,-0.02707256956690435,16,18,0.3125,QQQ
sp600_long,UNFI,-0.030034950526541673,-0.0022760943373311,12,18,0.25,QQQ
sp600_med,GKOS,0.011886149851140561,0.0,9,18,0.5555555555555556,QQQ
sp600_med,ADMA,0.010462416701322861,0.0,10,18,0.6,QQQ
sp600_med,PAHC,0.00717591819939568,-0.0,6,18,0.8333333333333334,QQQ
sp600_med,FRPT,0.006083738940428956,0.0,12,18,0.75,QQQ
sp600_med,CC,0.005990894381668505,0.0003971643980316,17,18,0.5294117647058824,QQQ
sp600_med,ASTH,0.005275260110358284,0.0,8,18,0.875,QQQ
sp600_med,DNOW,0.005260958216069377,0.00065985236805395,12,18,0.75,QQQ
sp600_med,TRUP,0.004937708784618539,0.0064145146676663,16,18,0.625,QQQ
sp600_med,LMAT,0.0046445271333733495,0.0,11,18,0.6363636363636364,QQQ
sp600_med,CPRX,0.0034821645399171117,0.0,6,18,0.6666666666666666,QQQ
sp600_med,ARI,0.003296835299308317,0.0,8,18,0.625,QQQ
sp600_med,LPG,0.0028403152006078,0.0,6,18,0.8333333333333334,QQQ
sp600_med,RC,0.002428795700035199,-0.008549504242747601,17,18,0.4117647058823529,QQQ
sp600_med,EFC,0.0024168979751860113,0.0,8,18,0.625,QQQ
sp600_med,LRN,0.0023430239003667556,0.0,7,18,0.7142857142857143,QQQ
sp600_med,CUBI,0.0022704760651139,0.0,3,18,1.0,QQQ
sp600_med,ALRM,0.0018895782973556163,0.0017291562956657,13,18,0.7692307692307693,QQQ
sp600_med,WSR,0.0016778554549027388,0.0,8,18,0.5,QQQ
sp600_med,VTLE,0.0016767483638351556,-0.0,13,18,0.6153846153846154,QQQ
