Ticker,Market,Sector,Size,Model,Threshold,Band,AUC,PR_AUC,CAGR,Sharpe,MaxDD,TradeRate,Scenario,Suite
APP,QQQ,XLC,,RF,0.575,0.08,0.5527659574468086,0.598916122530071,-0.2721540397474176,-0.10337794525377117,-0.5999163940957457,0.5257731958762887,sp500_short,QQQ
SOLV,QQQ,XLB,MDY,RF,0.625,0.08,0.46666666666666656,0.5197804694075299,-0.018901250716379492,-0.13229142144027348,-0.024695642735302226,0.30434782608695654,sp500_short,QQQ
EXE,QQQ,XLE,MDY,LR,0.575,0.06,0.5258956386292835,0.573144638062026,-0.11730318706632903,-0.18924726290113736,-0.3323235250211297,0.9359605911330049,sp500_short,QQQ
CRWD,QQQ,XLK,,LR,0.575,0.08,0.5711162926260566,0.5475593756502313,-0.18440909068970945,-0.21516829031962675,-0.5879613859833406,0.9965156794425087,sp500_short,QQQ
CTVA,QQQ,XLB,MDY,RF,0.625,0.06,0.48465963566634707,0.5182844873721941,-0.1573339808236307,-0.3891865780316295,-0.3852976133922609,0.9515570934256056,sp500_short,QQQ
COIN,QQQ,XLY,,LR,0.575,0.06,0.511469113410861,0.4809492741033196,-0.5300291194424267,-0.6104983525274849,-0.6198576625687515,0.9742268041237113,sp500_short,QQQ
CARR,QQQ,XLI,MDY,RF,0.575,0.1,0.4600131752305665,0.44082987468238544,-0.2369488729309316,-0.6617603010105655,-0.5365670955148099,0.3346774193548387,sp500_short,QQQ
DASH,QQQ,XLY,,RF,0.65,0.08,0.4969451931716083,0.5191866255806715,-0.29695309330154607,-0.7519981094587849,-0.39306920702998593,0.943127962085308,sp500_short,QQQ
HPE,QQQ,XLK,MDY,RF,0.55,0.1,0.5136158438910733,0.4725749747442131,-0.12240728081623353,-0.9689060979350285,-0.2356319950219855,0.01702127659574468,sp500_short,QQQ
VST,QQQ,XLK,,RF,0.55,0.04,0.4894347119378725,0.5276999156340176,-0.5613541789672114,-1.090929494150126,-0.8464968685297359,0.6706161137440758,sp500_short,QQQ
HWM,QQQ,XLI,MDY,RF,0.575,0.08,0.5387559589292263,0.5640731569555213,-0.14836133128167228,-1.250859904752378,-0.2575450447328056,0.10526315789473684,sp500_short,QQQ
HOOD,QQQ,XLY,,LR,0.55,0.08,0.50050390526581,0.5484447819602318,-0.7351171062578369,-1.2834442760030886,-0.6101607218676847,0.8659217877094972,sp500_short,QQQ
PLTR,QQQ,XLY,,RF,0.575,0.08,0.4432343234323432,0.5189796878327207,-0.6877869092590545,-1.6792381027801666,-0.6854976055901538,0.7737556561085973,sp500_short,QQQ
KVUE,QQQ,XLP,MDY,LR,0.55,0.06,0.468968968968969,0.38756814110964,-0.5379974165784188,-2.8527397610421397,-0.248803407587176,0.9010989010989011,sp500_short,QQQ
SAFE,QQQ,XLRE,MDY,RF,0.65,0.02,0.5540560283428906,0.478155397112973,0.9960585450774144,2.0218312293898326,-0.3089530321278128,0.9915074309978769,sp600_long,QQQ
DXC,QQQ,XLI,MDY,LR,0.625,0.02,0.508561809961775,0.4686103039107289,0.7725514502628743,1.348250518377655,-0.5147146967054315,0.973655323819978,sp600_long,QQQ
IAC,QQQ,XLY,,RF,0.6,0.06,0.4907988900248284,0.43896416959271833,0.5642476624643871,1.3377827837204088,-0.3444846467523557,0.9813391877058177,sp600_long,QQQ
USNA,QQQ,XLB,MDY,RF,0.55,0.02,0.5292478567753085,0.46945986493575703,0.5138354837197721,1.3302311349739415,-0.25357846081614865,0.9517014270032931,sp600_long,QQQ
CFFN,QQQ,XLF,IJR,LR,0.65,0.04,0.4799783232761146,0.43289888361667306,0.4623480618523159,1.3236811224979264,-0.29700871722892364,0.964873765093304,sp600_long,QQQ
IART,QQQ,XLB,MDY,RF,0.55,0.02,0.5160036713730545,0.45292504836730063,0.6710160442777449,1.3002394242845061,-0.5242527969085883,0.9473106476399561,sp600_long,QQQ
PRAA,QQQ,XLI,IJR,RF,0.55,0.06,0.5093737769080235,0.4448227538814926,0.5591096305394925,1.2936980207185995,-0.3819424082078957,0.4818880351262349,sp600_long,QQQ
AKR,QQQ,XLRE,MDY,LR,0.55,0.1,0.5184516501769336,0.5099389178239778,0.3687268296737751,1.2777145838700619,-0.3090953188294677,0.9554140127388535,sp600_long,QQQ
TMP,QQQ,XLF,IJR,RF,0.625,0.1,0.5074893807288173,0.4626202367332269,0.44817895736648117,1.257654251499754,-0.44754452719504956,0.8364434687156971,sp600_long,QQQ
WABC,QQQ,XLF,IJR,RF,0.55,0.02,0.47124345778936516,0.4454490384776445,0.3560099822650977,1.2122102331594902,-0.30652460787747826,0.9725576289791438,sp600_long,QQQ
ROG,QQQ,XLB,IJR,LR,0.65,0.02,0.47927941033847354,0.4566171448155638,0.524689945581353,1.1875929884394787,-0.3771644981995278,0.991218441273326,sp600_long,QQQ
FWRD,QQQ,XLI,IJR,LR,0.625,0.04,0.4782968853545394,0.43486045069985546,0.8170040004579668,1.186740786714675,-0.6663262661204087,0.9934138309549945,sp600_long,QQQ
SCL,QQQ,XLB,IJR,LR,0.65,0.04,0.5248614502189668,0.48148565710793206,0.41183472055268955,1.1523608798650005,-0.41940471544547275,1.0,sp600_long,QQQ
SBCF,QQQ,XLF,IJR,RF,0.575,0.02,0.5101068942416916,0.4706615929248037,0.4618463146805061,1.134363878883404,-0.3884300866604201,0.9549945115257958,sp600_long,QQQ
EPC,QQQ,XLP,MDY,RF,0.6,0.02,0.506074256074256,0.46252579409357253,0.3371301798274806,1.1316135461456462,-0.358866102911198,0.995609220636663,sp600_long,QQQ
VYX,QQQ,XLI,MDY,LR,0.625,0.02,0.48490575204041975,0.44692440648040793,0.6152264802866951,1.1309924854529692,-0.40139690913857595,0.9517014270032931,sp600_long,QQQ
FUN,QQQ,XLY,MDY,RF,0.55,0.02,0.5171224905440791,0.47807001328547294,0.4593360546629477,1.126774632831623,-0.38826872710186844,0.8155872667398463,sp600_long,QQQ
MRTN,QQQ,XLI,IJR,LR,0.65,0.02,0.5241166847884647,0.45759848962016825,0.39030714373082676,1.1224583833420905,-0.5050847401460627,1.0,sp600_long,QQQ
PRA,QQQ,XLF,IJR,LR,0.65,0.02,0.49676117659551877,0.4907165518202886,0.4879016946070778,1.0993063051125038,-0.41057474662393634,0.9023051591657519,sp600_long,QQQ
AVA,QQQ,XLU,IJR,LR,0.55,0.04,0.5307383573406401,0.5449216460695763,0.19432802258351045,1.0934061401777488,-0.23209799184655044,0.8825466520307355,sp600_long,QQQ
CNMD,QQQ,XLB,IJR,LR,0.575,0.04,0.5021544020326736,0.4818973079159346,0.47693858247909615,1.0718042466325113,-0.42724188107399397,0.995609220636663,sp600_long,QQQ
LEG,QQQ,XLB,MDY,RF,0.6,0.1,0.5117671124791786,0.4722622834785388,0.44470980324872333,1.0704745022325621,-0.38038294329663347,0.8924259055982436,sp600_long,QQQ
FCF,QQQ,XLF,IJR,LR,0.6,0.1,0.47958847736625515,0.4502067466423861,0.15088107918910887,1.0529960186309475,-0.14983645328143047,0.1756311745334797,sp600_long,QQQ
NWL,QQQ,XLB,MDY,LR,0.55,0.06,0.5140659854469651,0.45814632937192934,0.5505096088846495,1.0504134415006134,-0.4652937337511308,0.9363336992316136,sp600_long,QQQ
AMN,QQQ,XLB,IJR,RF,0.6,0.02,0.5040214089396788,0.4840868408520784,0.49194246798760766,1.0466658637367672,-0.5256769902698524,0.9714599341383096,sp600_long,QQQ
MGPI,QQQ,XLB,MDY,RF,0.55,0.02,0.5031784675728681,0.49417939449043313,0.3808478838369789,1.0437867339484679,-0.42163158834288594,0.8155872667398463,sp600_long,QQQ
KLIC,QQQ,XLK,MDY,RF,0.55,0.02,0.535384224614603,0.4836437045352624,0.5342293826997575,1.0399609943962391,-0.5814828218232813,0.9121844127332601,sp600_long,QQQ
MAN,QQQ,XLB,MDY,RF,0.55,0.1,0.5116160882822709,0.47657947472930207,0.28799416864727134,1.0318617455645307,-0.2614955694348673,0.2645444566410538,sp600_long,QQQ
ECPG,QQQ,XLI,MDY,LR,0.55,0.02,0.4841513591513592,0.4287241054101324,0.42138593434419747,1.0273625717715655,-0.36586951937714884,0.9088913282107574,sp600_long,QQQ
INDB,QQQ,XLF,IJR,RF,0.55,0.04,0.5055708823387057,0.477379485462199,0.3165286338839277,1.0187228600845737,-0.35485168900282626,0.6948408342480791,sp600_long,QQQ
BMI,QQQ,XLI,MDY,RF,0.55,0.06,0.5255530609479939,0.48980066043114623,0.30072206395019174,1.0183693431320886,-0.30409368650577195,0.5697036223929748,sp600_long,QQQ
LXP,QQQ,XLRE,MDY,RF,0.65,0.02,0.5158285756111842,0.4422467053635387,0.2537728923852962,1.016270687178181,-0.2494294850723492,0.9745222929936306,sp600_long,QQQ
UCTT,QQQ,XLK,MDY,RF,0.55,0.06,0.49883310481635984,0.4714678180066891,0.5835543470769233,1.0156541297146866,-0.6466950333814813,0.7607025246981339,sp600_long,QQQ
CBRL,QQQ,XLI,MDY,RF,0.55,0.02,0.5199603116983689,0.49869451152928584,0.4553637258783134,1.000742742301418,-0.5100557853558539,0.849615806805708,sp600_long,QQQ
KMT,QQQ,XLI,MDY,RF,0.575,0.06,0.5004251741764666,0.49939279370318723,0.38508071827666757,0.9974064961638239,-0.3750565381532204,0.8463227222832053,sp600_long,QQQ
DIOD,QQQ,XLK,MDY,RF,0.55,0.08,0.5253186761782248,0.4754619101609764,0.41280900233431095,0.9893654960831675,-0.39108033989388047,0.5927552140504939,sp600_long,QQQ
TRN,QQQ,XLI,MDY,RF,0.55,0.08,0.5237394309100034,0.5127032155396056,0.28605225911069554,0.9859540918519373,-0.27339878304057375,0.48957189901207465,sp600_long,QQQ
FMC,QQQ,XLB,MDY,LR,0.55,0.08,0.49982590024083795,0.48478212026110423,0.20534864080281445,0.9649515401470227,-0.18805587156618397,0.29308452250274425,sp600_long,QQQ
HFWA,QQQ,XLF,IJR,RF,0.6,0.08,0.49328202894342,0.469080290100188,0.2726913484645197,0.9627929605234752,-0.32081777018728574,0.7628979143798024,sp600_long,QQQ
ARCB,QQQ,XLI,IJR,LR,0.65,0.02,0.526703730967417,0.48298885129425284,0.49314253492969184,0.9618139558315651,-0.6987145988593513,1.0,sp600_long,QQQ
GTY,QQQ,XLRE,IJR,RF,0.65,0.04,0.4461280687695782,0.40826123519909474,0.16883674353995803,0.958920347460964,-0.18784982772636938,0.9787685774946921,sp600_long,QQQ
SBSI,QQQ,XLF,IJR,LR,0.625,0.04,0.5175826949776212,0.4701190566037165,0.26434843363305705,0.954723595084689,-0.25454417589140266,0.8594950603732162,sp600_long,QQQ
UNF,QQQ,XLI,IJR,RF,0.6,0.06,0.49449712239292687,0.45708220330374005,0.30103238238352503,0.9546505494025807,-0.3457975757111008,0.9374313940724479,sp600_long,QQQ
OMCL,QQQ,XLRE,IJR,RF,0.625,0.02,0.524855449289065,0.47711529873722613,0.41598794728855926,0.9497578161220385,-0.4906090194122401,0.9957537154989384,sp600_long,QQQ
ICUI,QQQ,XLB,IJR,LR,0.65,0.04,0.5074003226772551,0.46995503416807793,0.38872888470805966,0.9382696890208724,-0.43880739472193075,0.9890230515916575,sp600_long,QQQ
BLFS,QQQ,XLY,,LR,0.6,0.1,0.5115290963041828,0.5046968646521841,0.23927373954669395,0.9332566884269906,-0.24148474752598859,0.11653718091009989,sp600_long,QQQ
NEOG,QQQ,XLB,IJR,RF,0.575,0.02,0.5082193773639802,0.472862138048403,0.4132942190746294,0.9310655062625656,-0.5054205915775232,0.9824368825466521,sp600_long,QQQ
VSH,QQQ,XLI,MDY,LR,0.575,0.1,0.5026178776178776,0.44389207469275827,0.40056198130509535,0.9309744269265977,-0.5766103927953202,0.8605927552140505,sp600_long,QQQ
JJSF,QQQ,XLP,IJR,LR,0.575,0.04,0.509676107086126,0.47438524175128366,0.19949151719921976,0.9198624601838318,-0.3804642054553997,0.8035126234906695,sp600_long,QQQ
LNC,QQQ,XLF,,RF,0.55,0.06,0.519979923555075,0.4963747787761611,0.25459245597405156,0.9128175213375519,-0.24555324236104403,0.6443468715697036,sp600_long,QQQ
DLX,QQQ,XLI,IJR,RF,0.575,0.1,0.49744560994560993,0.4478340786362042,0.262945715965093,0.8871000526906745,-0.4406928036869091,0.47420417124039516,sp600_long,QQQ
MODG,QQQ,XLB,MDY,RF,0.55,0.06,0.4982948342656195,0.4843902831213378,0.41140468984459067,0.884032058751716,-0.5192731118649587,0.8660812294182217,sp600_long,QQQ
THRM,QQQ,XLB,MDY,RF,0.55,0.04,0.513771978368722,0.4708113729989475,0.3253181980251627,0.8753005733047766,-0.4751753510840794,0.7782656421514819,sp600_long,QQQ
FORM,QQQ,XLK,MDY,LR,0.625,0.02,0.4960502172863351,0.48193114490587263,0.4384910299471576,0.8714383300080689,-0.6277639165737239,0.9659714599341384,sp600_long,QQQ
